u,v,key,osmid,oneway,name,highway,reversed,length,lanes,maxspeed,service,ref,bridge,access,tunnel,width,junction,betweenness,closeness,degree,closeness_800,betweenness_800,geometry_wkt
109800386,110435989,0,194358815,True,Sloan Street,residential,False,136.421,,,,,,,,,,0.003860531047679766,9.405730229986821e-05,6.5,0.0018413790386559606,0.09634644412812107,"LINESTRING (482820.628147 4423254.005045, 482820.041102 4423262.597005, 482810.703004 4423382.554004, 482811.453772 4423389.755571)"
109800386,109800394,0,484953510,False,Powelton Avenue,secondary,True,72.616,,,,,,,,,,0.0019043254130910899,9.361025624123969e-05,6.0,0.001751415321819983,0.12972543420628113,"LINESTRING (482820.628147 4423254.005045, 482757.357778 4423247.366462, 482749.703432 4423246.695649, 482748.251024 4423246.510254)"
109800394,110004348,0,386547309,True,North 40th Street,residential,False,145.15200000000002,,,,,,,,,,0.002927625373705963,9.323140374368786e-05,5.0,0.0016872992052809005,0.1468047287170982,"LINESTRING (482748.251024 4423246.510254, 482748.965704 4423237.740416, 482758.920682 4423115.195898, 482759.585876 4423103.418343, 482759.651168 4423102.075216)"
109800394,109800386,0,484953510,False,Powelton Avenue,secondary,False,72.616,,,,,,,,,,0.0019043254130910899,9.361025624123969e-05,6.0,0.001751415321819983,0.12972543420628113,"LINESTRING (482748.251024 4423246.510254, 482749.703432 4423246.695649, 482757.357778 4423247.366462, 482820.628147 4423254.005045)"
109800394,109800397,0,484953510,False,Powelton Avenue,secondary,True,68.817,,,,,,,,,,0.0017302555450574453,9.336262165299757e-05,6.0,0.0017940367632646847,0.13744194604326046,"LINESTRING (482748.251024 4423246.510254, 482729.977321 4423244.620421, 482705.492743 4423242.078786, 482679.658357 4423239.40711)"
109800397,109800407,0,484953510,False,Powelton Avenue,secondary,True,68.303,,,,,,,,,,0.0006840069467825544,9.306709083077279e-05,6.0,0.0018407693243580959,0.14217182527790856,"LINESTRING (482679.658357 4423239.40711, 482611.578149 4423232.358909)"
109800397,110179493,0,12159500,True,Wiota Street,residential,False,125.965,,,,,,,,,,0.00023603775470413846,9.289736206974502e-05,4.5,0.0017714943168018213,0.07371344207818872,"LINESTRING (482679.658357 4423239.40711, 482680.364771 4423230.79267, 482689.222885 4423122.190908, 482689.45351 4423114.676353, 482689.417958 4423114.065989)"
109800397,109800394,0,484953510,False,Powelton Avenue,secondary,False,68.81700000000001,,,,,,,,,,0.0017302555450574453,9.336262165299757e-05,6.0,0.0017940367632646847,0.13744194604326046,"LINESTRING (482679.658357 4423239.40711, 482705.492743 4423242.078786, 482729.977321 4423244.620421, 482748.251024 4423246.510254)"
109800407,110435998,0,254818887,True,North Preston Street,residential,False,135.864,,,,,,,,,,0.007729639813189891,9.323294438275844e-05,6.0,0.0018316865379326367,0.14727856458817862,"LINESTRING (482611.578149 4423232.358909, 482600.672343 4423367.536506)"
109800407,109800397,0,484953510,False,Powelton Avenue,secondary,False,68.303,,,,,,,,,,0.0006840069467825544,9.306709083077279e-05,6.0,0.0018407693243580959,0.14217182527790856,"LINESTRING (482611.578149 4423232.358909, 482679.658357 4423239.40711)"
109800407,109800417,0,254818888,False,Powelton Avenue,secondary,False,68.567,,,,,,,,,,0.0005921523505164541,9.272933907725428e-05,5.5,0.0018189122161951826,0.12282131741415378,"LINESTRING (482611.578149 4423232.358909, 482552.861153 4423226.29988, 482543.233014 4423225.300823)"
109800417,109800424,0,254818884,False,Powelton Avenue,secondary,False,68.63000000000001,,,,,,,,,,0.009111194395728762,9.239278489404123e-05,6.0,0.0017817374364263842,0.18843782117163413,"LINESTRING (482543.233014 4423225.300823, 482475.675877 4423219.262646, 482474.744515 4423219.098303)"
109800417,109800407,0,254818888,False,Powelton Avenue,secondary,True,68.567,,,,,,,,,,0.0005921523505164541,9.272933907725428e-05,5.5,0.0018189122161951826,0.12282131741415378,"LINESTRING (482543.233014 4423225.300823, 482552.861153 4423226.29988, 482611.578149 4423232.358909)"
109800424,109800432,0,254818889,False,Powelton Avenue,secondary,False,45.984,2,,,,,,,,,0.017892835178167144,9.218226284128322e-05,6.0,0.0017789628789006782,0.2856860125065408,"LINESTRING (482474.744515 4423219.098303, 482428.860306 4423214.86426)"
109800424,110428826,0,194358806,False,North 41st Street,residential,False,131.672,,,,,,,,,,0.017971090641050146,9.254300201509292e-05,7.5,0.0017845765644673222,0.25574728746782655,"LINESTRING (482474.744515 4423219.098303, 482468.254753 4423297.705358, 482464.429426 4423350.123715)"
109800424,109800417,0,254818884,False,Powelton Avenue,secondary,True,68.63000000000001,,,,,,,,,,0.009111194395728762,9.239278489404123e-05,6.0,0.0017817374364263842,0.18843782117163413,"LINESTRING (482474.744515 4423219.098303, 482475.675877 4423219.262646, 482543.233014 4423225.300823)"
109800432,109800439,0,254818889,False,Powelton Avenue,secondary,False,47.175,2,,,,,,,,,0.02424628928839352,9.203927848518568e-05,6.5,0.0017713842218947608,0.3339642015850394,"LINESTRING (482428.860306 4423214.86426, 482381.939081 4423209.123425)"
109800432,109800424,0,254818889,False,Powelton Avenue,secondary,True,45.984,2,,,,,,,,,0.017892835178167144,9.218226284128322e-05,6.0,0.0017789628789006782,0.2856860125065408,"LINESTRING (482428.860306 4423214.86426, 482474.744515 4423219.098303)"
109800439,109800432,0,254818889,False,Powelton Avenue,secondary,True,47.175,2,,,,,,,,,0.02424628928839352,9.203927848518568e-05,6.5,0.0017713842218947608,0.3339642015850394,"LINESTRING (482381.939081 4423209.123425, 482428.860306 4423214.86426)"
109800439,109837334,0,12116827,False,North 42nd Street,tertiary,False,131.256,,,,,,,,,,0.021870961181079212,9.225230562106502e-05,7.0,0.001754792017217855,0.27002616250505723,"LINESTRING (482381.939081 4423209.123425, 482380.84891 4423217.849771, 482365.755573 4423339.141439)"
109800439,4477335491,0,12116827,False,North 42nd Street,tertiary,True,130.892,,,,,,,,,,0.02357704155648895,9.170807215485522e-05,8.0,0.001773150862117271,0.32508097275977355,"LINESTRING (482381.939081 4423209.123425, 482383.239524 4423198.987017, 482390.47133 4423142.443022, 482396.948201 4423091.816556, 482398.474299 4423079.515325)"
109800439,109800445,0,254818889,False,Powelton Avenue,secondary,False,148.81799999999998,2,,,,,,,,,0.02340140729974516,9.150080753467735e-05,6.5,0.0017566399164172764,0.35974100198016046,"LINESTRING (482381.939081 4423209.123425, 482243.597762 4423186.99124, 482239.299168 4423185.969049, 482234.999176 4423184.347518)"
109800445,4477335531,0,254818889,False,Powelton Avenue,secondary,False,69.48400000000001,2,,,,,,,,,0.014619190079296894,9.078309858618819e-05,5.5,0.0017596558579254541,0.3398233543545134,"LINESTRING (482234.999176 4423184.347518, 482200.894408 4423169.787505, 482171.004509 4423157.015823)"
109800445,109800439,0,254818889,False,Powelton Avenue,secondary,True,148.81799999999998,2,,,,,,,,,0.02340140729974516,9.150080753467735e-05,6.5,0.0017566399164172764,0.35974100198016046,"LINESTRING (482234.999176 4423184.347518, 482239.299168 4423185.969049, 482243.597762 4423186.99124, 482381.939081 4423209.123425)"
109800504,109992785,0,327466817,False,Germantown Avenue,primary,False,83.072,2,,disused_tram,,,,,,,0.01693337732836322,0.00010291966840547369,5.0,0.0017202286416752085,0.3961999257534339,"LINESTRING (485620.360237 4431317.557751, 485648.903064 4431296.659632, 485656.452023 4431291.129114, 485687.440402 4431268.450665)"
109800504,109992805,0,327466817,False,Germantown Avenue,primary,True,71.013,2,,disused_tram,,,,,,,0.01674962970663036,0.00010250377621831469,5.0,0.0017569636287080932,0.39598866646929776,"LINESTRING (485620.360237 4431317.557751, 485596.980959 4431334.76128, 485563.122089 4431359.676479)"
109800524,109800504,0,12113285,True,West Queen Lane,residential,False,241.21199999999996,,,,,,,,,,0.012255160957584587,0.00010271673773304312,5.5,0.0016397069226256012,0.3415621855149382,"LINESTRING (485471.208032 4431128.090679, 485475.484529 4431133.521078, 485488.981128 4431150.665651, 485497.277466 4431161.193989, 485511.75747 4431179.546531, 485522.799179 4431193.543692, 485567.102482 4431249.720922, 485567.50448 4431250.241818, 485580.573346 4431267.009997, 485615.929992 4431311.927776, 485620.360237 4431317.557751)"
109800524,110316259,0,12166173,False,Greene Street,residential,False,82.833,,,,,,,,,,0.007373248206889495,0.00010236446521579533,6.0,0.0015252236593910752,0.28880425257621745,"LINESTRING (485471.208032 4431128.090679, 485465.354894 4431132.541521, 485463.991715 4431133.576347, 485406.094583 4431179.371316)"
109800524,110316256,0,12166173,False,Greene Street,residential,True,154.101,,,,,,,,,,0.007416477855197139,0.00010297931206279662,6.0,0.0015803368425347081,0.24954589496923596,"LINESTRING (485471.208032 4431128.090679, 485476.669797 4431124.217743, 485490.209241 4431114.635534, 485500.979469 4431107.012077, 485550.093444 4431072.300365, 485597.145846 4431039.069064)"
109800533,109800524,0,12113285,True,West Queen Lane,residential,False,71.722,,,,,,,,,,0.004164876706554736,0.00010245944108757174,4.5,0.001469191345195066,0.20862817579064719,"LINESTRING (485426.741073 4431071.847731, 485446.840666 4431097.27062, 485461.457683 4431115.755993, 485467.28224 4431123.125774, 485471.208032 4431128.090679)"
109800559,109785625,0,12113285,True,West Queen Lane,residential,False,149.625,,,,,,,,,,0.006006391992994228,0.00010248149362370425,5.0,0.0016124545580402671,0.18912018758558907,"LINESTRING (485279.650144 4430885.499348, 485285.466456 4430892.835708, 485372.538862 4431002.737686)"
109800559,110204781,0,626805951,False,Wayne Avenue,secondary,False,117.14999999999999,2,25 mph,,,,,,,,0.012343308737203816,0.00010265448426474272,6.0,0.0016995370477935708,0.2539745847900154,"LINESTRING (485279.650144 4430885.499348, 485273.456082 4430890.184078, 485186.143598 4430956.204865)"
109800559,110204768,0,626805952,False,Wayne Avenue,secondary,True,155.982,2,25 mph,,,,,,,,0.010969962792047315,0.00010336912935033976,7.0,0.0017072674093127783,0.22773439564505046,"LINESTRING (485279.650144 4430885.499348, 485285.5465 4430881.292462, 485312.242021 4430862.216929, 485371.606645 4430819.825883, 485400.475229 4430799.092713, 485406.61878 4430794.685663)"
109800571,109778197,0,12143152,False,Newhall Street,residential,False,117.449,,,,,,,,,,0.0004114566478025727,0.00010199362328229539,4.0,0.0017766635226541296,0.06037375067658573,"LINESTRING (485184.081455 4430764.982035, 485179.319058 4430768.753922, 485096.868118 4430834.044798, 485091.952461 4430837.939132)"
109800571,109800559,0,626805950,True,West Queen Lane,residential,False,153.86100000000002,,,,,,,,,,0.005940855794920905,0.00010261735200922431,5.0,0.0017102763076576816,0.16386857869971563,"LINESTRING (485184.081455 4430764.982035, 485195.124216 4430778.90102, 485273.679871 4430877.974606, 485279.650144 4430885.499348)"
109800581,109800571,0,626805950,True,West Queen Lane,residential,False,52.628,,,,,,,,,,0.0009472573792031319,0.00010240623152950933,5.0,0.00174908724144451,0.10786506734265967,"LINESTRING (485151.423225 4430723.734818, 485155.965297 4430729.475293, 485184.081455 4430764.982035)"
109800581,110291412,0,1352119721,False,Pulaski Avenue,residential,False,117.613,,,,,,,,,,0.0008772609920283588,0.00010223304353919617,6.0,0.0019079771276552509,0.13571116485783224,"LINESTRING (485151.423225 4430723.734818, 485145.748821 4430728.019067, 485142.519716 4430730.467185, 485064.601573 4430792.475306, 485059.166247 4430796.792449)"
109800581,110291405,0,1352119721,False,Pulaski Avenue,residential,True,157.001,,,,,,,,,,0.001002427300398772,0.0001029345209797614,7.0,0.001839660161883745,0.16893743765347935,"LINESTRING (485151.423225 4430723.734818, 485156.450431 4430720.106685, 485158.836241 4430718.392761, 485239.382747 4430660.132019, 485273.670567 4430635.336674, 485278.740468 4430631.664143)"
109800592,110364435,0,12172255,True,Priscilla Street,residential,False,117.377,,,,,,,,,,0.0004527151983597649,0.00010174820812937566,3.5,0.001835401706483815,0.04942281623316107,"LINESTRING (485083.959974 4430639.20278, 485078.967576 4430643.186064, 484997.496878 4430708.220799, 484992.172323 4430712.471176)"
109800592,109800581,0,626805950,True,West Queen Lane,residential,False,108.18700000000001,,,,,,,,,,0.0009551257580379998,0.00010228082168484533,4.5,0.001751242490332728,0.09506448104958316,"LINESTRING (485083.959974 4430639.20278, 485094.147584 4430651.980086, 485146.941113 4430718.116318, 485151.423225 4430723.734818)"
109800606,110342598,0,12169385,False,Morris Street,residential,False,117.401,,,,,,,,,,0.0023240703588065614,0.00010209486057612471,6.0,0.0019520509925136736,0.203097504723521,"LINESTRING (485049.812876 4430596.393948, 485044.896783 4430600.132923, 485041.284269 4430602.881514, 484961.875062 4430666.236602, 484957.836917 4430669.463338)"
109800606,110342591,0,12169385,False,Morris Street,residential,True,158.72899999999998,,,,,,,,,,0.0015732642542832026,0.00010278911044167227,7.0,0.001844386470016948,0.18764425343633265,"LINESTRING (485049.812876 4430596.393948, 485054.950806 4430592.643441, 485057.873371 4430590.506664, 485099.865319 4430560.956071, 485173.487895 4430508.912634, 485179.50386 4430504.661039)"
109800606,109800592,0,626805950,True,West Queen Lane,residential,False,54.777,,,,,,,,,,0.0012024897190279417,0.0001022107565909235,4.5,0.0017774027861717058,0.11949013630048114,"LINESTRING (485049.812876 4430596.393948, 485054.183943 4430601.879418, 485083.959974 4430639.20278)"
109800619,109841359,0,12117121,False,McKean Avenue,residential,True,80.44,,,,,,,,,,0.0005075472628329473,0.00010239135234713598,5.0,0.0015533953315356188,0.06328313083768797,"LINESTRING (485001.200729 4430535.566623, 485005.85252 4430531.928034, 485064.613778 4430485.995187)"
109800619,109800606,0,626805950,True,West Queen Lane,residential,False,77.89,,,,,,,,,,0.001303309527564377,0.00010237028495688812,5.0,0.0016945321108837745,0.14028909686804425,"LINESTRING (485001.200729 4430535.566623, 485046.391326 4430592.116416, 485049.812876 4430596.393948)"
109800628,109864457,0,12118707,False,Laurens Street,residential,False,55.787,,,,,,,,,,0.0015970283115446973,0.00010250242559544866,5.0,0.001982670972275333,0.13161736889393294,"LINESTRING (484912.870091 4430424.805693, 484908.635932 4430428.210429, 484878.494275 4430452.44421, 484875.963361 4430454.14741, 484873.45712 4430455.384399, 484870.472415 4430456.311565, 484867.759816 4430456.760929)"
109800628,109864445,0,12118707,False,Laurens Street,residential,True,80.09,,,,,,,,,,0.0005231607268172365,0.00010286078485633326,6.0,0.0019056963186579031,0.09912948354492788,"LINESTRING (484912.870091 4430424.805693, 484917.342826 4430421.222901, 484944.30712 4430399.62606, 484975.429182 4430374.724659)"
109800628,109800619,0,626805950,True,West Queen Lane,residential,False,141.714,,,,,,,,,,0.0009558294927750621,0.00010249700471594209,5.0,0.0017499362966772927,0.12697938026885394,"LINESTRING (484912.870091 4430424.805693, 484916.231929 4430429.016688, 485001.200729 4430535.566623)"
109800640,109800652,0,243001816,False,West Queen Lane,residential,False,24.851,,,,,,,,,,0.003260425453843656,0.00010293614578155345,5.0,0.0018789284693558174,0.18920282681625694,"LINESTRING (484866.608028 4430366.827046, 484860.5599 4430359.180695, 484850.996612 4430347.501273)"
109800640,109800628,0,626805950,True,West Queen Lane,residential,False,74.197,,,,,,,,,,0.002079438874105122,0.00010278749444374067,5.0,0.0019383892667798309,0.16382148553201184,"LINESTRING (484866.608028 4430366.827046, 484876.539956 4430379.393684, 484909.012124 4430419.985233, 484912.870091 4430424.805693)"
109800652,110170492,0,12153094,False,Schuyler Street,residential,True,161.90900000000002,,,,,,,,,,0.001941369161005205,0.00010333070896878902,6.0,0.0017778199146232174,0.15774349667271628,"LINESTRING (484850.996612 4430347.501273, 484855.665293 4430343.751568, 484885.134365 4430320.107293, 484972.810185 4430249.864754, 484977.402319 4430246.18187)"
109800652,109800664,0,"[243001816, 43224417, 1178811852]",False,West Queen Lane,residential,False,85.049,,,,,yes,,,,,0.01133012686487904,0.00010318802254023785,7.0,0.00180501139081681,0.29535517526104327,"LINESTRING (484850.996612 4430347.501273, 484821.329363 4430310.245207, 484817.710762 4430305.701794, 484803.47451 4430287.16141, 484802.097432 4430285.543692, 484798.120282 4430280.93441)"
109800652,109800640,0,243001816,False,West Queen Lane,residential,True,24.851,,,,,,,,,,0.003260425453843656,0.00010293614578155345,5.0,0.0018789284693558174,0.18920282681625694,"LINESTRING (484850.996612 4430347.501273, 484860.5599 4430359.180695, 484866.608028 4430366.827046)"
109800664,109800696,0,"[43224417, 43224372, 1193193044]",False,West Queen Lane,residential,False,396.8019999999999,"['2', '3']",,,,yes,,,,,0.014405380414740423,0.00010315446499210786,7.0,0.0017433460333512608,0.28647981667548034,"LINESTRING (484798.120282 4430280.93441, 484793.749424 4430275.737664, 484791.696934 4430273.477549, 484759.189095 4430232.742287, 484737.125467 4430204.661383, 484722.856146 4430186.842661, 484707.842957 4430168.326218, 484689.064197 4430144.434314, 484685.103122 4430139.403293, 484631.643224 4430072.638987, 484618.016312 4430056.25095, 484613.681156 4430051.953265, 484571.954198 4430014.911277, 484553.9322 4429998.47678, 484545.451241 4429990.746831, 484537.158995 4429983.504868)"
109800664,109800652,0,"[243001816, 43224417, 1178811852]",False,West Queen Lane,residential,True,85.049,,,,,yes,,,,,0.01133012686487904,0.00010318802254023785,7.0,0.00180501139081681,0.29535517526104327,"LINESTRING (484798.120282 4430280.93441, 484802.097432 4430285.543692, 484803.47451 4430287.16141, 484817.710762 4430305.701794, 484821.329363 4430310.245207, 484850.996612 4430347.501273)"
109800664,109907406,0,"[1350996556, 1178811853]",False,Wissahickon Avenue,tertiary,"[False, True]",112.206,2,,,,yes,,,,,0.021378565030910127,0.00010299525124782678,8.0,0.0017672014923078485,0.34465891062929666,"LINESTRING (484798.120282 4430280.93441, 484793.071617 4430286.69385, 484792.858754 4430286.927358, 484754.852503 4430329.768384, 484730.10334 4430357.987622, 484723.72596 4430364.915187)"
109800664,110294160,0,"[43224416, 1219308293, 1178811853, 1350996554]",False,Wissahickon Avenue,tertiary,True,165.09500000000003,2,,,,yes,,,,,0.014719212081615488,0.0001036277397967139,7.0,0.0017552375226927244,0.34226345955589743,"LINESTRING (484798.120282 4430280.93441, 484802.284012 4430276.430942, 484805.229567 4430272.962129, 484814.492641 4430262.421657, 484831.360116 4430243.963448, 484883.333911 4430187.087943, 484909.184865 4430158.800435)"
109800696,110025196,0,12185040,False,Stokley Street,residential,False,160.582,2,,,,,,,,,0.008546552148929677,0.0001025419226725457,7.0,0.0017869239133278833,0.2928091397849462,"LINESTRING (484537.158995 4429983.504868, 484531.539735 4429989.831695, 484481.162409 4430046.439956, 484436.958777 4430096.320953, 484430.547968 4430103.570703)"
109800696,109800664,0,"[43224417, 1193193044, 43224372]",False,West Queen Lane,residential,True,396.8019999999999,"['2', '3']",,,,yes,,,,,0.014405380414740423,0.00010315446499210786,7.0,0.0017433460333512608,0.28647981667548034,"LINESTRING (484537.158995 4429983.504868, 484545.451241 4429990.746831, 484553.9322 4429998.47678, 484571.954198 4430014.911277, 484613.681156 4430051.953265, 484618.016312 4430056.25095, 484631.643224 4430072.638987, 484685.103122 4430139.403293, 484689.064197 4430144.434314, 484707.842957 4430168.326218, 484722.856146 4430186.842661, 484737.125467 4430204.661383, 484759.189095 4430232.742287, 484791.696934 4430273.477549, 484793.749424 4430275.737664, 484798.120282 4430280.93441)"
109800696,109800706,0,1193193045,False,West Queen Lane,residential,False,216.97400000000002,,,,,,,,,,0.010572660899820695,0.00010376669551841965,7.0,0.0016952116362151306,0.23118932567149886,"LINESTRING (484537.158995 4429983.504868, 484532.089509 4429979.031137, 484530.96961 4429978.045594, 484496.166848 4429947.283137, 484459.439417 4429914.404842, 484381.54723 4429845.050686, 484374.964411 4429839.270473)"
109800706,109800714,0,626805934,False,West Queen Lane,residential,True,208.915,2,,,,,,,,,0.008971917365241484,0.00010414303468011361,7.0,0.001789957930277745,0.19811344306448347,"LINESTRING (484374.964411 4429839.270473, 484367.731541 4429832.770159, 484357.062093 4429823.346756, 484336.637642 4429805.186255, 484316.119061 4429786.948309, 484267.934799 4429744.405053, 484223.964813 4429705.538264, 484218.620885 4429700.588049)"
109800706,110041299,0,626805955,False,Fox Street,tertiary,False,79.59400000000001,2,,,,,,,,,0.0065539380491502755,0.00010422066295169837,6.5,0.0017009869875519537,0.1710872203132265,"LINESTRING (484374.964411 4429839.270473, 484369.181716 4429844.954006, 484368.227932 4429845.92159, 484321.673854 4429898.360868)"
109800706,109800696,0,1193193045,False,West Queen Lane,residential,True,216.974,,,,,,,,,,0.010572660899820695,0.00010376669551841965,7.0,0.0016952116362151306,0.23118932567149886,"LINESTRING (484374.964411 4429839.270473, 484381.54723 4429845.050686, 484459.439417 4429914.404842, 484496.166848 4429947.283137, 484530.96961 4429978.045594, 484532.089509 4429979.031137, 484537.158995 4429983.504868)"
109800706,109782083,0,"[1194013593, 1194013594, 449006275, 43224367]",False,Fox Street,tertiary,True,592.0469999999999,"['2', '3']",,,,,,,,,0.009403494501718098,0.00010641884172000855,7.0,0.0013934420427118835,0.2599527665317139,"LINESTRING (484374.964411 4429839.270473, 484379.947938 4429835.04257, 484381.966449 4429833.107178, 484384.581133 4429830.593408, 484395.002928 4429819.162123, 484410.331082 4429803.292245, 484443.161773 4429766.442544, 484500.939687 4429701.539039, 484526.636014 4429672.629018, 484559.646461 4429635.49089, 484570.647177 4429623.115252, 484613.126262 4429575.31411, 484701.824003 4429475.487372, 484729.327323 4429444.69867, 484747.745378 4429424.117264, 484765.311609 4429404.28125, 484770.318662 4429398.766066)"
109800714,110307135,0,12165598,False,McMichael Street,residential,False,79.383,,,,,,,,,,0.0035073598884554024,0.0001034091048873188,6.0,0.0018740678590070652,0.1028326623483724,"LINESTRING (484218.620885 4429700.588049, 484213.461352 4429706.359199, 484169.988976 4429755.085894, 484165.808794 4429759.845019)"
109800714,109800706,0,626805934,False,West Queen Lane,residential,False,208.915,2,,,,,,,,,0.008971917365241484,0.00010414303468011361,7.0,0.001789957930277745,0.19811344306448347,"LINESTRING (484218.620885 4429700.588049, 484223.964813 4429705.538264, 484267.934799 4429744.405053, 484316.119061 4429786.948309, 484336.637642 4429805.186255, 484357.062093 4429823.346756, 484367.731541 4429832.770159, 484374.964411 4429839.270473)"
109800714,109800725,0,626805934,False,West Queen Lane,residential,True,246.506,2,,,,,,,,,0.010668408854478529,0.00010375099963425165,7.0,0.00195817109315644,0.15740670827880132,"LINESTRING (484218.620885 4429700.588049, 484159.071598 4429647.30294, 484109.850416 4429603.541944, 484075.633824 4429573.135359, 484045.837276 4429546.64874, 484041.955648 4429543.227259, 484034.414825 4429536.650215)"
109800725,109807278,0,626805932,False,Henry Avenue,primary,False,77.607,4,35 mph,,,,,,,,0.012922350725733053,0.0001037986521638719,7.0,0.0019911342344623075,0.1527457757296467,"LINESTRING (484034.414825 4429536.650215, 484040.87699 4429529.422228, 484068.636632 4429500.140061, 484086.864837 4429479.468648)"
109800725,109980210,0,626805933,False,Henry Avenue,primary,True,79.649,4,35 mph,,,,,,,,0.011824548554166175,0.0001034399185524424,7.0,0.0020039029844633755,0.1431619492499979,"LINESTRING (484034.414825 4429536.650215, 484029.161305 4429542.355091, 483981.543909 4429596.20825)"
109800725,109800714,0,626805934,False,West Queen Lane,residential,False,246.506,2,,,,,,,,,0.010668408854478529,0.00010375099963425165,7.0,0.00195817109315644,0.15740670827880132,"LINESTRING (484034.414825 4429536.650215, 484041.955648 4429543.227259, 484045.837276 4429546.64874, 484075.633824 4429573.135359, 484109.850416 4429603.541944, 484159.071598 4429647.30294, 484218.620885 4429700.588049)"
109800725,109800735,0,626805954,False,West Queen Lane,residential,True,211.64800000000002,2,25 mph,,,,,,,,0.010806655502023145,0.00010344688652305382,8.0,0.00211254360355188,0.21275564713064715,"LINESTRING (484034.414825 4429536.650215, 484026.420497 4429529.508077, 483882.416935 4429400.629371, 483882.314337 4429400.540796, 483876.500665 4429395.625115)"
109800735,109778151,0,12124986,False,Vaux Street,residential,False,63.362,2,,,,,,,,,0.00444670725718962,0.00010286704949051938,6.5,0.0021711030285652307,0.18369837745660839,"LINESTRING (483876.500665 4429395.625115, 483870.498301 4429402.341706, 483851.886861 4429423.203136, 483834.305648 4429442.885916)"
109800735,109807318,0,12124986,False,Vaux Street,residential,True,56.938,2,,,,,,,,,0.006174765532638569,0.00010316888416373056,6.5,0.002246119479912295,0.21721993284493285,"LINESTRING (483876.500665 4429395.625115, 483882.102826 4429389.331143, 483882.65623 4429388.70842, 483897.785511 4429371.705831, 483914.345202 4429353.090876)"
109800735,109800725,0,626805954,False,West Queen Lane,residential,False,211.64800000000002,2,25 mph,,,,,,,,0.010806655502023145,0.00010344688652305382,8.0,0.00211254360355188,0.21275564713064715,"LINESTRING (483876.500665 4429395.625115, 483882.314337 4429400.540796, 483882.416935 4429400.629371, 484026.420497 4429529.508077, 484034.414825 4429536.650215)"
109800735,109800746,0,626805954,False,West Queen Lane,residential,True,217.148,2,25 mph,,,,,,,,0.0037008100827462353,0.00010257466410989484,7.0,0.0021020995811637166,0.2695750643952699,"LINESTRING (483876.500665 4429395.625115, 483870.182362 4429390.18885, 483719.206863 4429256.100346, 483713.999529 4429251.472068)"
109800746,110295345,0,12164744,False,Conrad Street,residential,False,58.833,2,,,,,,,,,0.0005510395106784261,0.00010178601763312028,5.5,0.0019059139161211563,0.3191115379428194,"LINESTRING (483713.999529 4429251.472068, 483708.831156 4429257.06599, 483692.144502 4429276.036834, 483674.895551 4429295.419591)"
109800746,109820091,0,12164744,False,Conrad Street,residential,True,44.235,2,,,,,,,,,0.0007382809872378386,0.00010207425938665302,6.0,0.002018805978969269,0.2804552646383981,"LINESTRING (483713.999529 4429251.472068, 483720.836148 4429243.776847, 483735.088625 4429227.852429, 483743.457888 4429218.477986)"
109800746,109800735,0,626805954,False,West Queen Lane,residential,False,217.148,2,25 mph,,,,,,,,0.0037008100827462353,0.00010257466410989484,7.0,0.0021020995811637166,0.2695750643952699,"LINESTRING (483713.999529 4429251.472068, 483719.206863 4429256.100346, 483870.182362 4429390.18885, 483876.500665 4429395.625115)"
109801470,109836463,0,12116769,False,Langdon Street,tertiary,False,59.836,2,,,,,,,,,0.0005629637713994806,9.220446482894812e-05,5.5,0.0019681227103478674,0.142684695589783,"LINESTRING (492301.744354 4431801.840848, 492318.701864 4431824.188386, 492338.136174 4431849.308241)"
109801470,109836435,0,12116769,False,Langdon Street,tertiary,True,55.701,2,,,,,,,,,0.0005965244726997277,9.247824213505675e-05,5.0,0.0019568491538578406,0.112876254180602,"LINESTRING (492301.744354 4431801.840848, 492284.402773 4431779.438244, 492268.255836 4431757.367436)"
109801502,109801530,0,12114440,True,Alcott Street,residential,False,188.972,,,,,,,,,,0.002200852330848709,9.26934386683005e-05,5.5,0.0017085567747740075,0.11233126163711724,"LINESTRING (493028.009412 4431262.75582, 493180.837902 4431151.370957)"
109801502,110026151,0,1424953056,False,Large Street,tertiary,False,69.47900000000001,2,,,,,,,,,0.004020699952983474,9.309372854014742e-05,6.0,0.001768024526119978,0.18994694881598057,"LINESTRING (493028.009412 4431262.75582, 493047.768715 4431289.730717, 493069.048463 4431318.779809)"
109801502,110420877,0,1424953056,False,Large Street,tertiary,True,66.715,2,,,,,,,,,0.00404228915767019,9.324627338225596e-05,5.0,0.0017165246130311704,0.14196366532545068,"LINESTRING (493028.009412 4431262.75582, 493010.280643 4431235.823505, 492989.940137 4431208.03901)"
109801530,109801539,0,12114440,True,Alcott Street,residential,False,92.983,,,,,,,,,,0.00026649449744284894,9.207893960415716e-05,4.5,0.0017539394368377547,0.05876412164657099,"LINESTRING (493180.837902 4431151.370957, 493256.213894 4431096.807168)"
109801530,110005475,0,242529971,False,Horrocks Street,residential,False,68.82300000000001,2,,,,,,,,,0.0005684191166763213,9.232688479687678e-05,7.0,0.0016690427104989868,0.1295180196888318,"LINESTRING (493180.837902 4431151.370957, 493200.425831 4431177.813643, 493221.841592 4431206.607756)"
